timestep,reward,distance,control_cost
238000,3996.9814,212.9298,555.3156
239000,1170.4144,74.3394,554.0566
240000,4065.5167,216.0417,554.3398
241000,4270.0083,226.1745,555.3705
242000,4020.4915,213.6476,553.3615
243000,3904.5772,208.0061,553.6072
244000,4153.1602,220.0896,554.6591
245000,4509.0330,237.3927,553.1519
246000,4068.2853,215.8908,554.2326
247000,3659.5969,196.2135,553.5811
248000,4014.1819,213.3575,554.3596
249000,3862.1061,206.2378,554.8070
250000,4142.7792,219.6758,553.9336
251000,4331.3806,228.9073,554.3723
252000,4399.7516,232.3950,555.3509
253000,4073.9315,216.3053,554.3972
254000,2138.3971,121.1953,554.8917
255000,4238.8441,224.5637,556.3697
256000,3645.1537,195.4093,554.7840
257000,4210.0328,223.2244,555.0172
258000,4073.6388,216.3118,554.2320
259000,4333.2185,228.9677,553.9734
260000,4482.4221,236.2406,554.0140
261000,4391.7402,231.9512,554.4064
262000,4164.4186,220.8610,554.3050
263000,4238.2880,224.5327,555.8680
264000,4352.3078,229.9192,553.8841
265000,4035.6201,214.5882,553.8274
266000,4404.9736,232.5884,553.9185
267000,4369.3358,230.8426,554.1598
268000,4203.3154,222.8848,554.9758
269000,4552.7343,239.7107,553.9254
270000,563.4827,43.9174,555.8823
271000,4360.0512,230.3973,555.3325
272000,2379.6250,133.0875,553.8321
273000,4560.1415,239.8438,554.5924
274000,4334.5513,229.0826,554.1727
275000,4616.8310,242.8935,555.2087
276000,4564.8728,240.1581,553.7573
277000,4132.5631,219.3482,555.4279
278000,4357.8641,230.0263,555.0226
279000,4370.6409,230.7203,554.9781
280000,4268.8578,225.9718,554.4434
281000,4145.2888,219.8400,553.6416
